quarter,pdvmil,pdvmily,wara_later,wara,pgdp,rgdp,rcons,rcdur,rcnd,rcsv,rcndsv,rinv,rinvfx,rnri,rres,rgov,rfed,rdef,rsl,kcdur,tothours,milithours,totpop,fr25_64pop16,fr25_64pop,tothoursces,nwmfg,pman,cpi,ppi,pbus,nwbus,BAA,tb3,romerexog,amtss,amtbr,spf_rfedlag,spf_rfed0,spf_rfed1,spf_rfed2,spf_rfed3,spf_rfed4,spf_rsllag,spf_rsl0,spf_rsl1,spf_rsl2,spf_rsl3,spf_rsl4,spf_ndeflag,spf_ndef0,spf_ndef1,spf_ndef2,spf_ndef3,spf_ndef4,spf_pgdplag,spf_pgdp0,spf_pgdp1,spf_pgdp2,spf_pgdp3,spf_pgdp4
1969.5,0,0.000,0,0,29.39631772,33.892,30.42,14.94,41.497,30.321,33.83950939,23.955,23.698,20.535,34.459,53.525,71.182,85.448,42.713,15.47803,158.951531,6.36,202877,0.635750055,0.44174999,159.807,3.099999905,35.45338058,36.93333435,35.76666641,32.697,22.21,7.916666985,7.023333549,0,0.175999999,0.298000008,.,.,.,.,.,.,.,.,.,.,.,.,78.74827585,79.21206896,78.87241379,78.47413792,77.95,.,127,128.4827586,129.5862069,130.637931,131.5172414,.
1969.75,0,0.000,0,0,29.77796223,33.733,30.662,14.882,41.775,30.696,34.17349617,22.665,23.099,20.412,31.939,52.739,69.277,83.658,42.625,15.683,159.5560856,6.29,203500,0.634500027,0.441500008,159.409,3.140000105,35.81018066,37.5,36.09999847,33.082,22.681,8.373332977,7.353333473,0,0.175999999,0.298000008,.,.,.,.,.,.,.,.,.,.,.,.,80.27499996,79.68749999,78.61785714,77.72142856,77.22678571,76.48035714,129.0175439,130.5263158,131.8421053,133.0350877,134.1929825,135.2631579
1970,-5,-0.005,0,0,30.19893112,33.68,30.851,14.654,42.133,31.022,34.51334514,21.956,23.016,20.293,32.003,52.455,67.908,81.434,43.021,15.86125,159.1887072,5.973,204008,0.633249998,0.441250026,158.214,3.173333406,36.29673386,38.09999847,36.63333511,33.404,23.123,8.756666183,7.210000038,0,0.164000005,0.286000013,.,.,.,.,.,.,.,.,.,.,.,.,79.19482758,78.14827586,77.08275861,76.50172413,75.45517241,.,130.6896552,132.0517241,133.2413793,134.4310345,135.4655172,.
1970.25,-3,-0.003,0,0,30.61853531,33.741,30.992,14.823,42.107,31.217,34.62987221,22.024,22.505,20.182,29.87,51.777,65.781,77.587,43.251,16.02826,158.10364,5.775,204607,0.632000029,0.441000015,157.089,3.216666698,36.52379227,38.6333313,36.83333206,33.829,23.428,8.976666451,6.676666737,0,0.164000005,0.286000013,.,.,.,.,.,.,.,.,.,.,.,.,77.2458333,76.47499999,75.76666666,74.76458333,73.98541666,73.27083333,132.0833333,133.6666667,135.0625,136.3541667,137.5,138.6458333
1970.5,0,0.000,0,0,30.85984548,34.041,31.263,14.878,42.409,31.57,34.9661373,22.401,22.905,20.285,31.462,52.001,64.808,76.38,44.228,16.1933,156.7886101,5.535,205295,0.63075,0.440750003,155.755,3.266666651,36.8157196,39.03333282,37.03333282,34.031,23.859,9.409999847,6.326666355,0,0.164000005,0.286000013,.,.,.,.,.,.,.,.,.,.,.,.,77.08909088,76.05272726,75.03090909,74.26111111,73.5037037,73.17547169,134,135.0909091,136.2909091,137.4074074,138.462963,139.509434
1970.75,0,0.000,0,0,31.25593824,33.68,31.179,13.889,42.905,31.73,35.23883369,21.103,22.927,19.53,34.779,52.002,64.455,75.8,44.451,16.355,156.0592278,5.449,206024,0.629500031,0.440500021,154.983,3.279999971,36.97790527,39.59999847,37.09999847,34.461,24.172,9.276666641,5.353333473,0,0.164000005,0.286000013,.,.,.,.,.,.,.,.,.,.,.,.,75.80144923,74.79420289,74.37536231,74.02028985,74.14347825,74.36086956,135.53,136.8557143,138.1,139.2971428,140.4957143,141.6342857
1971,0,0.000,0,0,31.72874108,34.609,31.774,15.379,43.08,31.947,35.43508834,23.844,23.44,19.708,36.635,51.16,61.946,72.237,44.653,16.55288,157.1273596,5.248,206668,0.628250003,0.440250009,155.361,3.380000114,37.33471298,39.93333435,37.59999847,34.833,24.625,8.529999733,3.840000153,-0.2,0.152999997,0.277999997,.,.,.,.,.,.,.,.,.,.,.,.,74.78679242,74.67735848,74.34150943,74.89245282,75.25471697,75.93584905,137.3566038,138.7132075,139.9830188,141.3113207,142.5056604,143.6396226
1971.25,0,0.000,0,0,32.14480678,34.805,32.065,15.729,43.178,32.268,35.67874068,24.582,24.41,20,40.332,50.996,61.053,69.47,44.952,16.77101,156.1970591,5.053,207260,0.626999974,0.439999998,155.816,3.430000067,37.72394943,40.29999924,38.06666565,35.253,24.92,8.606666565,4.25,0,0.152999997,0.277999997,.,.,.,.,.,.,.,.,.,.,.,.,73.92982454,73.51052631,73.90701754,74.28421052,75.17543859,75.59122807,139.1803571,140.5053571,141.8196428,143.0017857,144.3267857,145.5142857
1971.5,0,0.000,0,0,32.46871704,35.083,32.322,16.148,43.09,32.573,35.85229307,24.906,24.872,20.08,42.319,50.964,60.796,68.079,45.063,17.00743,156.4202136,4.931,207881,0.627249956,0.441249996,155.642,3.473333359,38.17806625,40.70000076,38.36666489,35.58,25.367,8.703333855,5.010000229,0,0.152999997,0.277999997,.,.,.,.,.,.,.,.,.,.,.,.,72.01643835,72.29726027,72.90684931,73.45479451,74.12638888,74.73611111,142.5887324,143.540845,144.712676,145.8647887,147.0242857,148.2042857
1971.75,0,0.000,0,0,32.7278929,35.181,32.859,16.838,43.383,33.086,36.29054971,24.127,25.551,20.51,43.959,50.584,58.915,66.136,45.642,17.263,158.5337824,4.705,208555,0.627499998,0.442499995,156.471,3.513333321,38.21050262,41,38.39999771,35.792,25.575,8.413332939,4.230000019,0,0.152999997,0.277999997,.,.,.,.,.,.,.,.,.,.,.,.,70.8653333,71.34133332,72.37866666,72.89333333,73.67866666,74.16399999,142.2776315,143.3526316,144.5328947,145.7631579,146.975,148.1578947
1972,0,0.000,0,0,33.23373359,35.81,33.298,17.223,43.526,33.652,36.70772746,25.833,26.7,21.199,46.891,50.768,59.155,65.182,45.792,17.52946,161.0485899,4.554,209061,0.627750039,0.443749994,158.846,3.603333235,38.66461563,41.33333588,39.06666565,36.242,26.163,8.233332634,3.436666727,-9,0.162,0.289000005,.,.,.,.,.,.,.,.,.,.,.,.,71.51746032,72.73650793,73.5126984,74.22539681,75.02857142,75.81803278,142.7181818,144.0818182,145.2954545,146.4878788,147.75,149.1080645
1972.25,0,0.000,0,0,33.43244497,36.659,33.934,17.656,44.703,34.063,37.37170609,27.414,27.17,21.55,47.811,51.083,60.101,66.208,45.695,17.81094,161.3150166,4.334,209545,0.628000021,0.444999993,159.507,3.666666746,38.98898315,41.59999847,39.5,36.394,26.492,8.223333359,3.769999981,0,0.162,0.289000005,.,.,.,.,.,.,.,.,.,.,.,.,75.94090909,76.61363636,77.21363636,77.4621212,78.11692307,78.44153845,144.9602941,146.2397059,147.4720588,148.7279412,150.0735294,151.3588235
1972.5,0,0.000,0,0,33.75574169,37.01,34.457,18.11,45.319,34.525,37.88668075,27.804,27.47,21.887,47.922,50.03,56.86,61.528,46.068,18.11149,162.446459,4.264,210075,0.627750039,0.445749998,160.506,3.723333359,39.4106636,41.93333435,40.09999847,36.72,26.791,8.170000076,4.21999979,0,0.162,0.289000005,.,.,.,.,.,.,.,.,.,.,.,.,78.34406777,78.92033897,79.39491524,80.20508474,80.50338982,80.7775862,145.5258064,146.8,148.0806451,149.4790322,150.7483871,152.0803278
1972.75,0,0.000,0,0,34.19989367,37.62,35.265,19.069,46.175,35.143,38.57871604,27.948,28.748,23.031,49.634,50.344,56.673,61.434,46.717,18.444,163.1142195,4.269,210656,0.627499998,0.446500003,161.623,3.799999952,39.73503113,42.3666687,40.5,37.131,27.386,7.99333334,4.863333225,0,0.162,0.289000005,.,.,.,.,.,.,.,.,.,.,.,.,75.16999997,76.08135592,77.13389829,77.66610169,78.38305084,79.06271186,146.2129032,147.3129032,148.6967742,149.8967742,151.2064516,152.5225806
